id,ground_truth,predicted,rouge-1,rouge-2,rouge-l
28sample_data,"THE WEIGHT ON THEIR SHOULDERS LONG-VIEW ""Mercury""(Columbia) Remember when U.K. bands used to be cheeky and flip? During the Brit-pop era of the '90s, the country snickered to groups like Oasis, Supergrass, Blur, Pulp, even the Spice Girls - all of them witty, sarcastic, and full of dash. But just one breakthrough for a different kind of act can shift the whole sensibility. When the wan band Coldplay went massive several years ago - not","Remember when bands were cheeky and flip? During the Brit-Pop era of the '90s, the country penetrated into groups like Oasis, Supergrass, Blur, Pulp, Spicy Girls - all of them humorous, ironic and full of dash. When Al Green released his first album with his great collaborator Willy Mitchell in 17 years - and cut it in the same studio and printed some of the most sensual hits in history - how can we not expect something beyond that? What we’ve got is not on the 2003 album “I Can’t Stop”. And when there is a dramatic melody behind him like “Real Love,” he reminds us how far his voice can travel in a song, and how much emotion it can carry along the way.  A waitress who is too lost to dream, a sluggish office worker who does not recognize it, and a woman working in a dark room in London, pines for the light all the time. In the tradition of Maria McKee and Tift Merritt, Klein's songs are fierce and always catch the ear. In ""Shonalee,"" she sings to a waitress, ""This life doesn't give you what you want / But you can lose your grief in a song."" Klein does not have the world's most commanding voice. ",0.2949308713797278,0.15547702790645418,0.21652832626328283
45sample_data,"For the first time ever, Coke executives and leaders at Definition 6 reveal the secret ingredients that made their ""Happiness Machine"" web video such a success."," Coca-Cola's Global Senior Brand Manager, AJ Brustin, Definition 6 Interactive Strategy Director, Paul McCauley and Definition 6 Creative Director Paul Inacchino take us through Coke's ""Happiness Machine"". The plan was to release seven different themes, iPhone and social media apps, wallpaper screen savers and a video that we thought would go viral. Finally we had to ask ourselves, how does the narrative turn out? How do we get people to approach the machine? How do we make it look as normal as possible? And, how do we get the surge? McClay: We thought of falafel sandwiches on a sunny deck.  Q: After Coke endorses the ""Happiness Machine"", what's the next step? How did the idea evolve into a real experience? Brustin: Coke's goal was to create an organic experience.  Q: What are some of the challenges you faced? Iannacchino: Going back, twisting the story, finding the right place, and building a true ""Happiness Machine."" ""A lot of work went into it."" - How Social Media Prepares Us for Cooperative Business - How: Evaluate Your Social Media Plan - Why Your Next Business Card Can Be Virtual - How: Improve B2B Sales Productivity with Social Media - How: Use Social Media for Lead Generation. ",0.11560693394366674,0.01826483816017203,0.055329729045870905
12sample_data,"Telegraph Media Group operate a culture of knowledge sharing and staff 
  empowerment.","Published: 2:56 PM BST 09 October 2009 Media is a fast paced industry, and to maintain our strong market position in print and digital media, we invest heavily in staff development / training and empower staff to take initiatives and move forward with new and innovative ways to engage our customers. It was the first newspaper group to go online in 1994 but became the first newspaper group to introduce podcasts. Our state-of-the-art offices in central London have been deliberately built to radically change the way news is published. Our high-tech newsroom manages the Hub and Spock editorial system, which supports our pioneering method of reporting news, which occurs across multiple media platforms. ",0.09900989889618671,0.0,0.045648983934982706
7sample_data,"Jail inmates flout the city's newest law every day, with no fear of punishment. They smoke cigarets. The long arm of the tough new anti-smoking law stops at the gates of Rikers Island. No one wants to face 19,000 prisoners with nicotine fits, said jailhouse sources. But the Correction Department ""is looking at the law to see if it applies to city jails,""said spokesman Tom Antenen. Jail may indeed be"," But the Department of Corrections ""is looking at the law to see if it applies to city jails,"" spokesman Tom Antenen said.  Prisoners are already banned from smoking in mess halls, hospitals and penal cells, but they can freely lodge in lodges, TV rooms, hallways and their cells.  “When they want to smoke in my office, I go nuts,” he said.  He admitted that there were problems with enforcing the ban: ""It's not in an office building, where you can tell that person to go out and smoke."" And he acknowledged that this raises a serious question of crowd control. ",0.27142856660102044,0.15384614903679858,0.25446114824628896
18sample_data,"By NANCY DILLON DAILY NEWS BUSINESS WRITER H ewlett-Packard got flashy yesterday and unveiled a host of new digital cameras, printers, scanners, VHS-to-DVD home movie converters and consumer gadgets. There were more than 158 new offerings, representing HP's biggest product launch since it swallowed Compaq in a mega-merger last year. CEO Carly Fiorina, who made the announcement in the Starrett-Lehigh building on E. 26th St., quipped, ""This is almost as many products as there are","By Nancy Dillon Daily News Business Writer Tuesday, August 12, 2003, 1:25 AM Hewlett-Packard shone yesterday and unveiled new digital cameras, printers, scanners, VHS-to-DVD home movie converters and consumer gadgets.  HP introduced the PSC 2510, a ""mini photo lab"" that can scan, copy, fax and produce proof sheets similar to photo labs.  Once the printer is attached to the digital camera, users can print a proof sheet, identify the frames they want, scan them back into the system, and view the photos they have printed as they chose the sizes and proportions.  The new digital camera, the HP Photosmart 945, delivers 5.3-megapixel resolution, optical zoom and technology that helps balance the contrast between bright spots and shadows. ",0.23312882945538047,0.13612564968065585,0.22436870128409567
36sample_data,"DEBORAH BLUMENTHAL is a writer who lives in New York. BY DEBORAH BLUMENTHAL   S o what if the forest green Charles Jourdan leather pumps were a size 9 narrow instead of a 9 medium? They were $29.96, weren't they?  You couldn't touch a similar pair on Fifth Avenue for under $100.   Pawing through tables of shoes and racks of designer clothes sandwiched together in the basement of Filene's department store in Boston, the devout bargain hunter easily falls prey to such logic and the lure of the ''find,'' be it practical, impractical, a perfect fit or a tight squeeze.   Since 1908, Filene's Basement, at the corner of Summer and Washington Streets in downtown Boston, has been a celebrated discount outlet. Today it is ranked as a major Boston tourist attraction, an obligatory stop on the circuit including nearby Faneuil Hall and the Quincy Market redevelopment."," Putting sandwiches, shoe tables and racks of designer clothes together in the basement of Philene's department store in Boston, the devout bargain hunter succumbs to such logic and '' find, '' which is practical, impractical, a perfect fit or tight squeeze. In fact, Boston Basement has proved such a success that five other stores, known as the Fileness Basement since 1978, have opened four in Massachusetts - Saugus, Framingham, Worcester and Burlington - and a fifth in Manchester, NH. After six sales days, it will be deducted 50 percent, and after an additional six days, it will be paid 75 percent off the original price. In addition to buying additional stock from stores like Magnin, the Fileness Basement pays for unlimited goods, outbound business stock, and goods affected by fire and flood.  Up close, heaped on an unadorned wood counter and marked by a hand-scrolling diamond-shaped emblem of orange construction paper, the Jeffrey Bean silk paisley ties 99 4.99 - originally marked at $ 10.50 - and Christian Dior leather belts for $ 8. On the women's accessory counters, Ralph Lauren and Christian Dior wear silk necks for $ 5 and a hand-crafted glass-enclosed display case with Diane von Furstenberg's signature fabric briefcase for $ 29.95 and Lanvin's brown signature fabric shoulder with leather trim. ",0.28044279957843715,0.13753581178184104,0.2440499376261258
41sample_data,The singer releases a statement about his daughter Alexa Ray's hospitalization,"Alexa Ray Joel and Billy Joel Billy Joel has spoken about her daughter Alexa Ray Joel's condition ""She's fine,"" Joel said after a female caller called 911 and found Joel and model Christy Brinkley's 23-year-old daughter taken to St. Vincent's Hospital Saturday afternoon.  After Alexa Ray was hospitalized, her representative stated that she was ""stable and her doctors are assessing her needs.""  According to reports, Alexa Rae swallowed an unknown amount of pills after the breakup with her boyfriend. ",0.11267605371950017,0.0232558118983236,0.051364048386825435
48sample_data,"Oppenheimer rates bank outperform,, Canaccord boosts EPS estimate on iPad strength."," Kenacard Adams has raised EPS estimates for Apple (AAPL - News - People) shares for 2011 as the firm looks to strengthen its line of iPad and iPhone products.  Bank of America (BAC - News - People) increased the price of shares of F5 Networks (FFIV - News - People) from $ 85 to $ 2 112. With a high price target, Bank of America maintained its neutral rating on the stock.  Market News Video produces and distributes online videos on shares and investments. ",0.0869565190590213,0.0,0.05322154518084015
22sample_data,A White House spokesman said that President Bush agreed with the Pentagon that releasing the photographs of the coffins of service members killed in Iraq was wrong.,"WASHINGTON, April 23 - White House spokesman Trent Duffy said Friday that the Pentagon has agreed to release and release Dover Air Force Base as President Bush looks at the coffin D images of service members killed in Iraq. ""And the policy is based on that and should be of the utmost concern."" A collection of more than 300 images of this coffin, which died with the Iraq war at Dover Air Force Base, Dell, was made available this week, with a request for an act for any images of coffins coming from Iraq in Dover after submitting the Freedom of Information website (www.thememoryhole.org).  But if there is any reason not to release them, why are these pictures taken? ""We take all sorts of photographs for historical purposes, documentation and training,"" said the Air Force War Photographer, who discussed his work but insisted that his name be withheld. If they are cleared for public release, that is all well and good. "" NASA said Friday that several news agencies have circulated or published coffin images of astronauts killed in the disintegration of the Columbia Space Shuttle, seeking to take advantage of the first images of the American war returning from Dover to Iraq. He said that in some cases, images had been shown of the coffin of soldiers killed in Iraq, and that they had received confirmation from the Pentagon. ",0.24705882118961942,0.09958506031576596,0.11108260759103968
21sample_data,"Latest 'Twist' on what'll become of gay mobster Be warned: A potential ""Sopranos""spoiler follows. As fans know, when we last saw Vito Spatafore, the gay mobster played by Joe Gannascoli, he was in a small town in New Hampshire contemplating a world where can live free (or something like that), while back in New Jersey, his pals were contemplating his demise. However, in"," As we all know, when we last saw the gay gangster Vito Spatafor played by Joe Gannascoli, he was in a small town in New Hampshire, thinking of a world in which he could live (or something like that), while in New Jersey, his pals were contemplating his demise.  However, in an interview with Dennis Hensley, Will Wickle and Melissa Carter at the WPLJ (95.5 FM) ""Twist"" airing on Sunday night at 10 pm, Gannascoli suggests that ""we first delve into their new lifestyles.""  When asked if Vito is getting a boyfriend, he replies: ""My friend, you'll see it soon."" And what kind of man does Vito go for? ""That's what I like about women - black hair, black,"" says Gunnascoli. ""If Vito had a choice, he was going to the Benjamin Bratt-type."" The Italian Heritage & Culture Committee of the Bronx and Westchester WNYW / WWOR General Manager Lou Leone will present the 2006 Il Leನ್n de San Marco Award in the media on Sunday in New Rochelle. ",0.3523316021874413,0.24454148084895408,0.2659289229328457
11sample_data,"LOS ANGELES O.J. Simpson was ""ready to explode""in a jealous rage at a 1993 party thrown by ex-Olympic champ Bruce Jenner so O.J. stormed off, leaving guests ""really upset""and the hostess in tears, police reports show. Jenner and his wife, Kris, told cops Simpson was ""just wigging""when Joseph Perulli, who dated Nicole Brown Simpson shortly after she left O.J. in 1992, paid a surprise visit to the Christmas Eve bash."," Jenner and his wife, Chris, said Simpson was ""just wiggling,"" Joseph Perulli, who dated Nicole Brown Simpson shortly after leaving OJ.  In his Nov. 3 statement to police reviewed by the Daily News, Chris Jenner said, ""He [O.J.] is getting a little glazed and you can tell he's ready to blow up."" I said: 'You look good.' And O.J. said: 'It's just an illusion.' “We shook hands, I thought everything was going well. Suddenly he was walking out of the house with Nicole and the kids and Kato [Kailyn], no matter what.  After the Simpsons left, Chris Jenner said: “We went in the evening and every person in the room was very uncomfortable after that happened. We’ve all talked about it, you know, they’re really upset. ”Jenner said Simpson was turning the car over before Nicole, Cato and the kids got inside. ",0.2742857097795919,0.12322274441364767,0.23248650593677445
13sample_data,"A New Jersey teenager who gave birth in a bathroom during her prom strangled and suffocated her newborn son as her date waited outside and classmates grooved on the dance floor, a prosecutor charged yesterday. New details emerged as prosecutors charged mom Melissa Drexler with murder, saying her baby lived long enough to draw several breaths. Drexler then dumped the body in the trash, returned to the dance floor and later noshed on","By James Ruttenberg and Corky Simasko Wednesday, June 25, 1997, 2:02 AM A New Jersey teenage girl gave birth in the bathroom during her prom and strangled a newborn son as she waited for her date and allegedly grew up on the dance floor.  Monmouth County Prosecutor John Kay said Drexler then threw the body into a trash can, returned to the dance floor and then hit the salad.  ""We're sure the baby is alive after the baby's birth,"" Kaye said, delaying Drexler's charge until the baby's autopsy is completed.  Emerging an hour later, she said Drexler was holding up well, but added, ""She's very scared."" Previously, Kaye revealed horrifying new details about what happened on June 6 at the Lacey Township High School prom.  Kaye said Drexler cut the umbilical cord from the edge of the sanitary napkin dispenser and placed the baby in the trash bag, then placed it in the trash bin.  Then, at the prom, when school officials were asked about the blood in the stall, Drexler ""told them it was extra heavy menstrual time,"" Kaye said. ",0.3118279527806684,0.15702478924219668,0.22800655478963977
20sample_data,"'20/20' looks at the fascinating exploits of ""Birdman"" and the ""French Spiderman,"" aka Jeb Corliss and Alain Robert, who talk about what drives them to push the extremes of experience.","ET ""I didn't really care. Nothing's important to me,"" Carlisle said. ""And what I do know is that the emotion really, really wants to do things that are really dangerous."" Base jumping - free from high structures - became his passion, and he flew from iconic landmarks around the world.  ""I remember watching these birds when I was about 5 years old, and they opened their wings and started flying,"" Carlisle said. ""And you know I'm going. I'm going to do it when I'm big."" In 2007, Carlisle crossed the Statue of Christ the Redeemer in Brazil. He describes the flight as spectacular but thought he was not close to anything - so he set his sights on the Matterhorn of Switzerland. ",0.10256409910731257,0.0,0.0580758273062696
5sample_data,"All day, every day, Cheryl Bernstein thanks her 16-month-old son. ""I gave life to Reid, but he gave me life - a reason to get clean and go on,""she said yesterday after graduating from the Manhattan Family Treatment Court program. Bernstein, 41, and her husband, Doug Flaumenbaum, 33, both recovering crack and heroin addicts, were among three dozen men and women who regained custody of their children."," ""I gave Reed life, but he gave me life - a reason to keep Swatch clean and move on,"" he said after graduating from the Manhattan Family Treatment Court program yesterday.  Among the three dozen men and women who have recovered their children are Bernstein, 41, and her husband, Doug Floumenbaum, 33, who are recovering from crack and heroin addiction.  Although he switched for 60 days, Bernstein and Flumenbaum captured Reed when he was only a month old, because he was homeless and poor.  Carl Baker, 32, and his wife, Rhonda Phillips, 35, went through the program after their marriage collapsed and they lost custody of six children. ",0.5694444396074461,0.3583814981710048,0.444175989378249
38sample_data,"So, everyone at your company now has access to the Internet and e-mail. Great! Now make sure it stays that way, by following a few simple DOs and DON'Ts.THE DOsDO provide all employees with training"," Train all employees on the best and most effective use of e-mail and internet search — you want to get the most out of your investment.  Make rules about Internet and e-mail usage — for example, prohibit or limit personal Internet use and e-mail communication.  Make sure your employees know why they have Internet access — it should be a tool to do their jobs well, not be distracted or distracted.  Protect confidential and sensitive e-mail content by operating your and outer boxes or by installing encryption software. ",0.2653061178571429,0.049180323777210766,0.23051187688125946
35sample_data,"Even six feet under, Rodney Dangerfield still don't get no respect. So says his wife Joan, who filed suit Thursday to halt the airing of video of the…","9/23/2007 7:00 AM PDT TMZ crew down six feet, Rodney Dangerfield still pays no respect, so his wife, Joan, sued Thursday to stop broadcasting a video of the comic they took in their last years, which was ""more private, more sensitive"", And very personal ”and it is not for public use. Joan is suing former Dangerfield pal David Permut, who claims Rodney took more than 200 hours of footage at her home when she fell ill. Depending on the suit, Permut plans to use some of the documentary footage to be aired at Sundance next year. His production company did not return calls for comment .. ",0.22222221867192637,0.06106869901753995,0.15330520393776945
10sample_data,"By CORKY SIEMASZKO DAILY NEWS STAFF WRITER Mother Teresa believed she was possessed by the Devil, the archbishop of Calcutta said yesterday. So the revered nun, whom the Vatican hopes to make a saint, underwent an exorcism and afterward ""slept like a baby,""he said. Archbishop Henry D'Souza's bizarre revelation came as millions yesterday marked the fourth anniversary of Mother Teresa's death. But D'Souza told CNN and The Associated Press in India he truly believed","Archbishop of Calcutta said yesterday that Mother Teresa believed she had the devil on Thursday, September 6, 2001, at 2:23 AM with Corky Simasco Daily News Staff Writer Emily Guest.  But D'Souza told CNN and the Associated Press of India that he really believed Mother Teresa ""could be attacked by evil."" ""She's already a saint to them."" Mother Teresa's saree-clad sisters feed half a million families a year, treat 90,000 lepers and provide schooling for over 20,000 children in Calcutta.  Former mayor Ed Koch, who has visited the so-called St. of the Gutters several times, said that no one has less reason to exorcise than Mother Teresa. ",0.3026315740936635,0.12222221740061746,0.2614511170486559
19sample_data,"BRISTOL, Conn. Rafael Sanchez wasn't worried when he came in to pitch yesterday afternoon with the game on the line for his Rolando Paulino All-Star team. The 12-year-old from the Bronx looked up into the stands and spotted his dad his personal good-luck charm looking down from a seat behind the third-base dugout. ""Every time I feel nervous, I look up and see my father,""said Rafael, an eighth-grader at Junior High School 22 in","Rafael Sanchez played for his Rolando Paulino All-Star team when he came to pitch yesterday afternoon.  They sat together, some wearing a red jersey, clapping their feet, shouting encouragement in Spanish, ""New York! New York!"" Rafael Sanchez is none other than his father, also known as Raphael Sanchez.  ""Of course, I'd like to see him become a professional,"" said Sanchez, who owns a car park in Morris Heights.  After a few pitches, he became obsessed with his wife Ana Sanchez and another son, Edwin, as he retired to leave the junior Sanchez Jam.  “When I get two balls in a row, I look at him,” junior Sanchez said.  ""We want to stay, but we need to go back and forth,"" said Ana Sanchez. ",0.30188678766820937,0.12435232690273583,0.20914130719196386
16sample_data,John Edwards'  former aide Andrew Young says the one-time presidential contender admitted he was the father of Rielle Hunter's baby only because Young's upcoming book includes irrefutable evidence.,"A former aide to John Edwards said the former presidential contender was now ""suspicious"" of his mistress's toddler's ""spotted, beloved"" father after trying so much to hide his paternity.  ""It's 2½ years old,"" Young told ABC News, referring to the time when Edwards first began to deny his relationship with Real Hunter and later denied that his son, Francis Quinn, was his daughter.  Young Edwards is a former aide who was so loyal to the Democratic presidential wannabe that he agreed to publicly claim that Edwards was Quinn's father to protect his reputation and political life. ""I think he's trying. He's going to do everything to turn it around."" Edwards flew to Haiti with actor Sean Penn for earthquake relief on Thursday, the same day he released a statement saying ""I am Quinn's father."" ",0.18032786540580495,0.02515722988489411,0.11121271341201495
44sample_data,Did Sandra Bullock Already Know About Jesse James' Affair at Oscars?,"LOS ANGELES - The news of Jessie James' affair only hit the headlines last week (thanks to mistress Michelle ""Bombshell"" McGee selling her story), and Sandra Bullock may have been ""visually impaired"" by her husband before receiving an Oscar for Best Actress.  Bullock just confessed, let's touch it, and after calling her name a winner, he whispered ""something private"" in her ear and gave him a dim look before she jumped out of her seat.  Although she appeared quite ready on stage, she failed to thank him in her acceptance speech (though she did not forget her ""lover"" Meryl Streep) and changed the subject when asked about him behind the scenes. ""I will never reveal it unless you first reveal what Jesse says."" : Photos: Who is Michelle 'Bombshell' McGee? This is significant, as Bullock claims to be ""her man"" at the SAG Awards just a few weeks ago. ",0.07518796840748491,0.012578615173450528,0.0330292172646903
37sample_data,"The nation’s largest bank has grown tremendously in recent years with major acquisitions, while also suffering through a perilous economy and steep losses from the mortgage crisis.","Bank of America Corp, the country's largest bank, has unveiled plans to cut 30,000 jobs worldwide over the next few years, as part of an aggressive effort to streamline its long-haul operations and deal with billions of dollars in toxic mortgages and a continuing weak economy.  Analysts say the cuts will probably affect the company's operations in Massachusetts, but bank officials say it is too early to say how many cuts will occur here.  Bank officials said it was too early to say how many additional jobs could be cut in the second term, but suggested it might be smaller than the jobs revealed yesterday. And earlier this year, the company unveiled plans to cut 3,500 jobs and cut 10 percent of its jobs. “The challenging environment is affecting all banks and not just the Bank of America,” Morford said. ""The bank makes a number of acquisitions, then decides that it has over-extended itself and needs to shrink and focus on its core business."" The bank said that many job cuts would occur by not filling vacant or vacant jobs instead of full layoffs. ",0.1506849284922125,0.0,0.08733947192735313
30sample_data,"TV IS BLITZEN US WITH SPECIAL Rudy, Scrooge & jolly young Nick HOLIDAY VIEWING GUIDE LONG REIGN: ""Rudolph""marks its 40th year on CBS. SNOW BIZ: ""Robbie the Reindeer""is all revved up and ready to go. JOLLY ROCKERS: The Wiggles & St. Nick YULETIDE CLASSIC: Jean Shepherd's ""A Christmas Story""HE'LL SLEIGH YA! Comic George Lopez in the ABC movie ""Naughty o SNOW BIZ: ""Robbie the Reindeer""is all revved up and ready to go. 'FAMILY'","CBS will feature the long-running holiday classic ""Rudolph the Red-Nosed Reindeer"" featuring a score by Burl Eves and Johnny Marks on Wednesday night at 8 p.m.  Joe Montegna and Jean Smart are playing the married couple on the edge of the Witch Orchestra on Sunday night at 9pm on the CBS film ""A Very Married Christmas,"" based on Elizabeth Berg's bestseller ""Say When"".  NBC's ""Fear Factor"" has a special holiday episode on December 6 at 8 pm, in which contestants step into Santa's shoes and try to deliver gifts despite the presence of bad guard dogs.  ""Groundhog Day"" USA's ""12 Days of Christmas Eve"" meets ""A Christmas Carol"" on December 7 at 8pm. ""Santa Rockin ',"" featuring 12 classic and new Christmas songs, including ""Silent Night"" on December 6 at 10am on Disney Channel, Spanish and English. Phil and his wife, JoJo, Michael McDonald, LeAnn Rimes, Ruben Stoddard and Vanessa Williams, return to TNT's annual ""Christmas in Washington"" concert on December 15 at 8 p.m. ",0.10055865483723998,0.009216585820044669,0.08239549736986083
39sample_data,"The St. Petersburg State Academic Symphony Orchestra is just 44 years old this year, and has relatively little in the way of a touring and recording pedigree. Nonetheless, those who’ve heard the National Philharmonic of Russia in Symphony Hall over the past few years know that even no-name Russian orchestras can deliver the goods. And this one did its home city and country proud. . Too bad only a few hundred concertgoers were there to enjoy it.","The St. Petersburg State Academic Symphony Orchestra performs at the Symphony Hall on Wednesday under principal guest conductor Vladimir Lande, not the August St. Petersburg (formerly Leningrad) Philharmonic Orchestra, which traces the history of 1882.  The All-Slavic program began with a novelty, Polish composer Mikzislaw Weinberg's 1949 ""Rhapsody on Moldavian Themes,"" and the more familiar fare, Prokofiev's Piano Concerto No. 3, Chinese soloist Xian Wang and Tchaikovsky's Symphony no. She didn't help the orchestra, it was too loud (a shrill piccolo, for one) and lacked finesse and wit - what happened to the sly gawot that opened the slow motion? Lande's Tchaikovsky is portrayed in similar shots: bold, poignant and sometimes bombastic.  But the enthusiasm of the Andante Cantabile is reminiscent of Serge Koussevitzky's legendary 1944 BSO recording, featuring fragile, russet-colored early horn areas and luscious solos from Obo and Bassoon. ",0.2054054008473339,0.06481481025377261,0.1488046938387058
27sample_data,"The folks who run Syms clothing stores might know that ""an educated consumer is our best customer,""but they apparently have a lot to learn about the advertising business. Manhattan prosecutors charged yesterday that Douglas Meyer, the former vice president of marketing at Syms Advertising, a subsidiary, wove a scam that fleeced his bosses for $5.5 million. Meyer pulled the worsted wool over their eyes, prosecutors said, by","Barbara Rose Daily News Staff Writer Thursday, May 31, 2001, 2:21 AM Sims People who run clothing stores may know that ""an educated consumer is our best customer,"" but they have a lot to learn about advertising business.  Manhattan prosecutors yesterday accused Douglas Meyer, a former vice president of a subsidiary of Sims Advertising, of engaging in a scandal that cost his bosses $ 5.5 million.  Meyer pulled bad wool over his eyes, prosecutors said, adding that the clothing company needed to hire three separate vendors to design, produce and place a print ad.  Prosecutors said that when the scandal began in January 1998, the mayor and Zelle (Jay) Eijpe, 39, of Secaucus, paid half of the money paid to Birnbach's counterfeiters. ",0.5063291092132672,0.2526315743817175,0.4450048047335442
4sample_data,"POPEYE-WORTHY PIE. PHYLLO DOUGH WRAPS SPINACH IN PURE GOLD BY ROSEMARY BLACK Spinach has terrorized generations of veggie-phobic kids, and many grownups don't much like it, either. But when it's combined with seasonings and feta cheese and wrapped in a golden crisp phyllo dough crust, even those who despise Popeye's Â­favorite food ask for seconds. The spinach pie at Kebab House II on Orchard St. is a specialty of owner and executive chef Ramazan Ay,","But when it is paired with spice and feta cheese and wrapped in a golden crispy fillo dough crust, Popeye's rejects his favorite food and listens for seconds.  The specialty of Ramadan I, the owner and executive chef of spinach pie at Kebab House II on Orchard St., serves hearty food as a main course.  1 cup of onion, peeled and chopped 2 cups powdered feta cheese, salt and pepper to taste 1 pound filo flour, melt if frozen and preheat the oven to 400 degrees. Place a small portion of the filling in the center, and fold several times to completely cover the filling. ",0.3999999950468262,0.245810051015886,0.39271255060663735
Mean,Mean,Mean,0.2166021136902036,0.08603515591247492,0.16385351905107368
